Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Specialization,What is your current occupation,Lead Profile,City,A free copy of Mastering The Interview,Last Notable Activity,ttspow_pvps,tttspow_totalvisits,pvps_totalvisits,Time_Per_Page,Time_Per_Visit,Engagement_Score,Engagement_Level,Converted
3,4,0,0,-0.3135583641067533,-1.0462820946028872,-0.4461857394941374,9,10,3,0,0,0,2,-0.8454845032027083,-0.8063444762257512,-0.5163029474307036,-0.9376791269662955,-0.9092019834288381,-1.0470033109469428,-1.3681512101840796,0
1,2,0,0,0.4824845765657923,-0.582780178817984,1.313793915662139,8,6,3,0,4,0,2,-0.21184990902407283,-0.3766767603618396,0.8075799503682932,-0.7035882478577348,-0.6244042556505004,-0.5792637063095989,0.51946176246729,0
1,1,0,0,-0.7115798344430262,-1.0062936940253662,-0.4461857394941374,8,7,3,0,2,1,6,-0.8241695780162711,-0.7954122984127142,-0.6556590419358611,-0.89546601761885,-0.852699027416703,-1.0079493245403297,-1.3681512101840796,0
1,1,1,0,-0.3135583641067533,0.5659775104998938,-0.7395156820201835,1,11,0,0,0,1,2,-0.20361459702022205,0.0751865892436928,-0.6208200183095718,1.1088891653057602,0.6095289857458244,0.5637465702653475,-0.4243447238583948,0
0,2,0,0,-0.3135583641067533,0.17699943215491612,0.14047414555795473,3,10,3,0,1,0,1,0.137908636080648,-0.13749396093721028,-0.30726880567296727,0.025547277234503313,0.24311587706106927,0.17638551904626554,0.51946176246729,1
1,1,0,0,-0.3135583641067533,1.293039339182095,0.14047414555795473,8,14,3,0,0,1,6,1.030228913203772,0.4727203278995864,-0.30726880567296727,0.9091444069844392,1.294413301044432,1.291694712239777,0.51946176246729,1
1,1,0,0,-0.7115798344430262,-0.6209509248237995,-0.4461857394941374,8,9,3,0,4,1,6,-0.6187712080378754,-0.6549503774209652,-0.6556590419358611,-0.48868514572528565,-0.36871411127235354,-0.6228588539262834,-1.3681512101840796,1
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,4,2,3,4,0,1,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,1,0,0,-0.7115798344430262,0.27697043359871876,-0.4461857394941374,8,3,4,3,2,1,2,-0.1401542515787838,-0.32764759926094605,-0.6556590419358611,0.4591910368946239,0.7590620612526872,0.2744746011838056,-0.4243447238583948,1
1,2,0,0,0.4824845765657923,-0.2628729741978155,-0.6397835015613279,3,11,0,0,4,0,1,-0.49856471858872664,-0.08515201868085095,-0.3525595363871435,-0.005864622826389395,-0.42350485649624214,-0.2625903704864868,0.51946176246729,0
1,1,0,0,-0.3135583641067533,-0.546427087383874,0.14047414555795473,5,9,3,0,3,1,2,-0.44050092466040003,-0.5330400308998244,-0.30726880567296727,-0.5472078655024258,-0.43834401666104533,-0.5465673455970855,-0.4243447238583948,0
0,2,0,0,-0.3135583641067533,0.3005999430308903,0.14047414555795473,3,10,0,0,1,0,1,0.23673238012685718,-0.06991322536570836,-0.30726880567296727,0.12340493981267212,0.35954621066183257,0.2999051039602049,0.51946176246729,0
1,5,0,0,0.0844631062295195,-0.24287877390905502,-0.4461857394941374,2,6,3,1,0,1,0,-0.4172482790024684,-0.217000708668389,-0.376946852925546,-0.08957938462216586,-0.3075311124390113,-0.24321777676432263,0.51946176246729,1
1,1,1,0,-1.109601304779299,-0.6282215431106216,-1.0328456245462296,1,10,2,1,2,0,2,-0.7393943073883955,-0.7374386281920631,-0.8646931836935975,-0.26514754395358636,-0.10275070216472758,-0.631941176346426,-1.3681512101840796,0
1,1,0,0,0.4824845765657923,-0.4973504139478254,1.313793915662139,8,1,3,0,3,1,6,-0.09800883132378281,-0.29882640320839376,0.8075799503682932,-0.6584969719638727,-0.5707549842854429,-0.49388987556025843,0.51946176246729,0
1,1,0,0,-0.7115798344430262,-0.3155849567772751,-0.4461857394941374,8,9,3,0,3,1,6,-0.4560026884323544,-0.5436409305973149,-0.6556590419358611,-0.16633049252661203,0.014821105294866663,-0.31769282060949194,-0.4243447238583948,0
1,1,0,0,-0.3135583641067533,0.18063474129832713,0.14047414555795473,8,12,3,0,2,1,6,0.14081521678788944,-0.13550629224393082,-0.30726880567296727,0.028425443780920042,0.24654029863756233,0.1800184480143226,0.51946176246729,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
1,1,0,0,-0.3135583641067533,-1.0190172760273046,0.14047414555795473,3,0,2,4,0,1,2,-0.8183564166017882,-0.7914369610261552,-0.30726880567296727,-0.9213695165366006,-0.8835188216051403,-1.0188481114445007,-0.4243447238583948,0
0,3,0,0,2.27358119307902,-0.5100739959497639,2.487113685766323,7,12,0,0,4,1,2,0.18150734668926968,0.14574882785511392,3.6992189113503127,-0.7386059408391383,-0.7284414444982413,-0.5007016173753653,0.51946176246729,0
1,2,0,0,0.4824845765657923,1.1221798094417776,1.313793915662139,8,6,3,0,0,0,6,2.0601273438029915,1.1770176015516112,0.8075799503682932,0.19631849232189585,0.44629822393298946,1.1245799797091531,1.4632682487929747,1
1,2,0,0,-0.7115798344430262,0.9876733711355704,-0.4461857394941374,6,2,3,3,0,0,4,0.2386701005983515,-0.06858811290352206,-0.6556590419358611,1.2094331166605847,1.651694618858539,0.9847122144389571,-0.4243447238583948,1
1,1,0,0,-0.3135583641067533,-0.9899348028800167,-0.7395156820201835,3,9,0,0,0,1,1,-0.8256228683698917,-0.7755356114799196,-0.6208200183095718,-0.8620792856804159,-0.856123448993196,-0.9911470280630659,-1.3681512101840796,0
0,0,0,0,0.8805060469020651,-0.7609103268451233,-0.9155136475358112,7,10,3,0,1,0,5,-0.7584808540326144,-0.4833483135678377,-0.4326892907276091,-0.5192111545509177,-0.763664066427884,-0.7598202760220337,-0.4243447238583948,0
0,3,0,0,-0.7115798344430262,-0.7918104545641168,-0.4461857394941374,5,10,0,0,1,0,2,-0.7098440701981075,-0.7172306631437217,-0.6556590419358611,-0.669050249300734,-0.5833111967325839,-0.7936065154249643,-1.3681512101840796,0
1,1,0,0,-0.7115798344430262,-0.8317988551416379,-0.4461857394941374,8,1,3,3,2,1,6,-0.7311589953845448,-0.7318069002277712,-0.6556590419358611,-0.7112633586481794,-0.6335360465211485,-0.8335687340735917,-1.3681512101840796,1
1,1,0,0,2.0745704579108835,-0.3719322485001457,1.020463973136093,3,5,3,3,4,1,1,-0.02340659317125234,0.32165750721034686,1.8875896827832643,-0.5589821831923124,-0.6664104936554817,-0.36537501331524064,1.4632682487929747,1
0,5,0,0,0.0844631062295195,1.698376308672422,0.7271340306100469,8,10,3,0,1,0,6,2.0911308713469006,1.1982194009465923,0.18047752509508422,0.7922908451999199,1.1553817850388146,1.6985827566621654,1.4632682487929747,1
0,2,0,0,0.4824845765657923,-0.937222820300557,1.313793915662139,5,10,3,0,1,0,2,-0.6841692739508081,-0.6996729230197531,0.8075799503682932,-0.8906690733748222,-0.846991658122548,-0.9334742806951604,0.51946176246729,0
1,1,0,0,-0.7115798344430262,-0.231972846478822,-0.4461857394941374,3,11,3,0,3,0,1,-0.41143511758798557,-0.5131633439670298,-0.6556590419358611,-0.07806671843649894,0.1198367003073199,-0.23413545434418004,-0.4243447238583948,0
0,2,0,0,-0.7115798344430262,-0.9299522020137351,-1.0328456245462296,3,10,0,0,1,0,1,-0.8198097069554089,-0.7675849367068016,-0.7950151364410187,-0.7429231906587634,-0.7568152232748979,-0.9325660484531461,-1.3681512101840796,0
1,3,0,0,2.27358119307902,-0.9626699843044341,2.487113685766323,3,5,0,0,2,1,1,-0.6628543487643708,-0.6378895544703164,3.6992189113503127,-0.9177718083535797,-0.8908568678404826,-0.9530012738984669,0.51946176246729,0
1,1,0,0,-0.7115798344430262,-0.3064966839187476,-0.4461857394941374,8,9,3,0,0,1,6,-0.4511583872536187,-0.5403281494418491,-0.6556590419358611,-0.15673660403855616,0.026235843883176922,-0.3086104981893494,-0.4243447238583948,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,2,10,3,4,1,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
0,0,0,0,0.0844631062295195,1.000396953137509,-0.8392478624790392,10,11,4,0,3,1,4,-0.1235818972463288,0.6893762154670484,-0.5636840195624572,1.850206046493734,0.629390630889484,0.9986354147090356,0.51946176246729,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,5,14,3,0,1,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
1,2,0,0,2.27358119307902,-0.2628729741978155,1.607123858188185,3,3,3,3,0,0,1,0.32150765075473275,0.5737601531412927,2.706306738001065,-0.5673550313273429,-0.6397326188976596,-0.25502479591050803,1.4632682487929747,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,2,10,3,0,1,0,0,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
1,3,1,0,0.8805060469020651,-0.7081983442656637,1.9004538007142313,1,11,0,0,0,0,2,-0.28354556646936185,-0.4257059214627332,1.5740384701466599,-0.7967860217417051,-0.7352902876512274,-0.7027832912235382,0.51946176246729,0
0,0,0,0,-0.3135583641067533,1.5511462883642761,-0.7395156820201835,5,9,0,0,2,0,2,0.19022708881099404,0.6138448051224287,-0.6208200183095718,2.3568621798320537,1.5375472329754378,1.5482703206088055,-0.4243447238583948,0
1,1,0,0,-0.7115798344430262,2.1273427875949205,-0.4461857394941374,8,11,3,3,0,1,6,0.8461454684118139,0.3468346439918868,-0.6556590419358611,2.412506733062777,3.0831028378326284,2.1236354459248394,-0.4243447238583948,1
1,3,0,0,1.676548987574611,-0.582780178817984,2.487113685766323,3,4,3,0,0,0,1,0.045866913684668824,-0.11231682415567035,2.9675994151982352,-0.7673876063033056,-0.7256149378001835,-0.5747225450995276,0.51946176246729,0
1,2,0,0,1.278527517238338,1.38392206776737,-0.5928507107571604,7,9,3,0,0,0,5,0.2866286822678354,2.3086636442587216,-0.08081515210208622,1.8628641398652557,0.2259937691786041,1.3850155751067421,0.51946176246729,1
0,2,0,0,-0.3135583641067533,1.0276617717130914,0.14047414555795473,3,10,3,3,4,0,1,0.8180485215751466,0.32762051329018527,-0.30726880567296727,0.699038249096018,1.0444305259604403,1.026490897571613,0.51946176246729,1
1,1,0,0,-0.3135583641067533,-0.3083143384904531,0.14047414555795473,3,0,3,0,0,0,1,-0.2501198883360852,-0.4028477314900193,-0.30726880567296727,-0.35868795671213005,-0.21404440340075132,-0.3086104981893494,0.51946176246729,0
0,3,0,0,0.0844631062295195,-0.7209219262676022,0.7271340306100469,8,10,3,3,1,0,6,-0.4879750762120103,-0.565505286223389,0.18047752509508422,-0.7400450241123466,-0.6677802622860789,-0.719131471579795,0.51946176246729,0
0,0,0,0,-1.109601304779299,-0.7172866171241913,-1.0328456245462296,5,10,0,0,1,0,3,-0.7631313831642007,-0.7536712558538454,-0.8646931836935975,-0.4061777047280061,-0.27054735941288643,-0.7209479360638235,-1.3681512101840796,0
2,4,1,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,1,0,0,-0.7115798344430262,-0.9935701120234277,-0.4461857394941374,8,0,3,0,0,0,6,-0.817387556366041,-0.7907744047950621,-0.6556590419358611,-0.8820345737355719,-0.8367183933930689,-0.99523407315213,-1.3681512101840796,0
1,2,0,0,0.4824845765657923,-0.47917386823077035,-0.6397835015613279,3,1,0,0,0,0,1,-0.5948355159137421,-0.28226249743106485,-0.3525595363871435,-0.26242029250698173,-0.5593402456971326,-0.4787496440858807,-0.4243447238583948,0
0,2,0,0,-0.7115798344430262,0.5986952927905927,-0.4461857394941374,3,9,4,3,2,0,1,0.031334010148461586,-0.21037514635745744,-0.6556590419358611,0.7988146893717978,1.1631438072788653,0.5959888148568537,-0.4243447238583948,1
1,1,0,0,-1.109601304779299,0.9549555888448713,-1.0328456245462296,0,6,3,0,0,1,2,-0.31745567472051206,-0.4488953895509936,-0.8646931836935975,2.2417355179753846,2.8799204909607083,0.9501993892424152,-0.4243447238583948,0
1,2,0,0,-0.3135583641067533,-0.06293097131021023,0.14047414555795473,8,9,3,3,0,0,6,-0.05392569059728754,-0.26868009469365517,-0.30726880567296727,-0.16441171482900083,0.017104053012528753,-0.06338779284549913,0.51946176246729,1
0,2,0,0,-0.7115798344430262,-0.08656048074238178,-0.4461857394941374,5,10,3,3,1,0,2,-0.3339262987282136,-0.46015884547957725,-0.6556590419358611,0.07543549737239323,0.3024725177202819,-0.08881829562189841,-0.4243447238583948,0
1,2,0,0,0.0844631062295195,-0.7009277259788417,0.7271340306100469,3,10,0,0,2,1,1,-0.46666015102557307,-0.5509290491393396,0.18047752509508422,-0.727381091308113,-0.6527128073495095,-0.6991503622554812,0.51946176246729,0
1,3,0,0,0.8805060469020651,-0.14290777246525235,1.9004538007142313,3,6,3,0,2,1,2,0.6204010334827282,0.19245904214718143,1.5740384701466599,-0.5410403657601043,-0.4310059704257031,-0.13786283669066846,1.4632682487929747,0
1,3,0,0,-0.3135583641067533,1.4329987412034186,0.14047414555795473,8,11,3,3,3,1,6,1.1421322704325678,0.5492455725908459,-0.30726880567296727,1.0199538190214832,1.426253531739414,1.4315624775099731,0.51946176246729,1
1,3,1,0,0.8805060469020651,-0.8408871280001654,-0.4461857394941374,7,7,3,4,4,0,5,-0.7360032965632805,-0.5708057360721344,-0.0982346639152309,-0.7208572471362351,-0.8067139376752249,-0.8390181275256773,-0.4243447238583948,0
0,2,0,0,-0.7115798344430262,-0.7754515634187673,-0.4461857394941374,8,10,0,0,1,0,2,-0.7011243280763831,-0.7112676570638834,-0.6556590419358611,-0.6517812500222336,-0.5627646672736256,-0.7772583350687076,-1.3681512101840796,1
1,2,0,0,0.0844631062295195,0.32422945246306184,0.7271340306100469,8,3,4,3,2,0,6,0.6262141948972111,0.19643437953374035,0.18047752509508422,-0.07806671843649894,0.1198367003073199,0.3253356067366042,1.4632682487929747,1
1,1,1,0,0.0844631062295195,-0.15926666361060188,0.7271340306100469,8,9,3,0,0,1,6,0.1107805494797278,-0.15604553540781865,0.18047752509508422,-0.38430363897523895,-0.2445217554315394,-0.15784394601498217,1.4632682487929747,0
1,1,0,0,0.0844631062295195,-0.09564875360090928,0.7271340306100469,3,9,0,0,2,1,1,0.17860076598202826,-0.10966659923129772,0.18047752509508422,-0.34400930732540475,-0.19657985336063685,-0.09426768907398397,1.4632682487929747,0
1,1,0,0,2.27358119307902,1.9201301664204933,0.3340719076251452,3,4,0,0,0,1,1,1.7942672508127955,4.353477812469974,1.2698937938891535,1.225430316402793,0.14364458364865249,1.924578185442574,1.4632682487929747,0
1,2,0,0,-0.3135583641067533,-0.47917386823077035,0.14047414555795473,3,5,0,0,0,0,1,-0.38672918157643327,-0.49626816007415425,-0.30726880567296727,-0.49396178439371635,-0.37499221749592415,-0.47935815968803025,-0.4243447238583948,0
1,1,1,0,-1.109601304779299,-0.6500333979710876,-1.0328456245462296,1,7,3,0,3,0,4,-0.7452074688028784,-0.7414139655786219,-0.8646931836935975,-0.2996855425105871,-0.14384376108264404,-0.6537387501547682,-1.3681512101840796,0
1,1,0,0,-0.7115798344430262,1.3312100851879105,-0.4461857394941374,3,3,3,0,0,1,1,0.4217846851545627,0.056635014773084434,-0.6556590419358611,1.5720821015090929,2.083171737496662,1.3280240019203473,-0.4243447238583948,0
1,1,0,0,2.27358119307902,-0.8408871280001654,1.313793915662139,2,6,3,0,2,1,0,-0.5557952927143107,-0.4270310339249195,2.375336013551316,-0.8398214643881267,-0.8471547258166666,-0.8331146179525846,0.51946176246729,0
1,2,1,0,0.0844631062295195,-0.5373388145253465,0.7271340306100469,1,9,0,0,0,0,2,-0.29226530859108624,-0.4316689275425715,0.18047752509508422,-0.6237670956371109,-0.5294336305957601,-0.5356685586929144,0.51946176246729,0
0,2,0,0,-0.3135583641067533,-0.26469062876952104,0.14047414555795473,3,10,0,0,1,0,2,-0.21524091984918786,-0.37899570717066566,-0.30726880567296727,-0.3241499581551293,-0.17295134448283486,-0.2650153505726649,0.51946176246729,0
1,1,0,0,-1.109601304779299,1.7292764363914155,-1.0328456245462296,0,2,0,0,0,1,2,-0.11108844450636933,-0.3077709123281514,-0.8646931836935975,3.4678344667489114,4.338724082546743,1.7240132594385649,-0.4243447238583948,0
0,2,0,0,-0.7115798344430262,-0.05020738930827172,-0.4461857394941374,8,10,3,0,1,0,2,-0.31454909401327064,-0.44690772085771413,-0.6556590419358611,0.1138110513246164,0.3481314720735225,-0.05248900594132801,-0.4243447238583948,0
0,3,0,0,2.27358119307902,0.9785850982770429,0.14047414555795473,7,11,3,3,0,0,2,0.7788096820273871,2.723258205865264,1.051453115752319,0.6601830007193922,-0.19423167856532736,0.9833498660759357,1.4632682487929747,1
1,3,0,0,2.27358119307902,-1.0153819668838937,1.9004538007142313,3,8,3,0,2,1,1,-0.7747577059931664,-0.7291566753033986,3.037277462450814,-0.9357603492686842,-0.9097727203582536,-1.0065869761773083,0.51946176246729,0
0,1,0,0,-1.109601304779299,-0.8372518188567544,-1.0328456245462296,0,10,3,0,1,0,2,-0.7951037709438565,-0.7755356114799196,-0.8646931836935975,-0.5961366967915103,-0.49655918346142697,-0.8408345920097058,-1.3681512101840796,0
1,1,0,0,2.27358119307902,0.5459833102111332,-0.7805818739738299,3,1,0,0,0,1,1,-0.24168595998390635,1.9742383866144513,0.012205040980106397,1.1423943403119483,-0.34947212336634503,0.5496053942571855,0.51946176246729,0
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,2,10,2,1,1,0,0,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
1,2,0,0,0.0844631062295195,1.4439046686336516,0.7271340306100469,3,6,3,0,0,1,1,1.8198500053376987,1.0127036562405085,0.18047752509508422,0.6311135186005831,0.9636141767552044,1.4442777288981727,1.4632682487929747,1
1,2,0,0,0.4824845765657923,-0.3682969393567347,-0.6397835015613279,3,8,0,0,0,0,1,-0.5454866198059611,-0.18122267218935859,-0.3525595363871435,-0.13090856267071163,-0.4897103403084409,-0.367945310560141,0.51946176246729,0
1,2,0,0,-1.109601304779299,-0.00658367958733965,-1.0328456245462296,0,7,3,0,2,0,2,-0.5737192070756331,-0.6241415126751334,-0.8646931836935975,0.7191854149209351,1.0684014769958916,-0.010710322808672039,-0.4243447238583948,0
1,1,1,0,-0.7115798344430262,-0.7263748899827187,-0.4461857394941374,6,6,3,4,0,1,2,-0.67496510171121,-0.6933786388243682,-0.6556590419358611,-0.5999742521867325,-0.501125078896751,-0.7282137939999376,-1.3681512101840796,0
1,2,0,0,-0.3135583641067533,1.2421450111743408,0.14047414555795473,8,9,3,3,4,0,6,0.989536783302392,0.44489296619367386,-0.30726880567296727,0.868850075334605,1.2464713989735294,1.2408337066869783,0.51946176246729,1
1,1,0,0,-0.3135583641067533,-0.8917814560079195,0.14047414555795473,8,5,3,0,0,1,6,-0.7166260918483375,-0.7218685567613738,-0.30726880567296727,-0.8206336874120151,-0.763664066427884,-0.8916955975625044,-0.4243447238583948,1
1,1,0,0,-0.7115798344430262,-0.6918394531203143,-0.4461857394941374,3,3,0,0,0,1,1,-0.6565567572320142,-0.6807900704335982,-0.6556590419358611,-0.5635174759321205,-0.4577490722611725,-0.6937009688033956,-1.3681512101840796,0
0,0,0,0,1.278527517238338,-0.9317698565854405,-0.7981816705253928,8,2,0,0,0,1,6,-0.8059550055842247,-0.645674590185661,-0.2515263678709043,-0.7812987446109864,-0.8646845029344286,-0.9294780588302975,-0.4243447238583948,0
1,1,0,0,-0.7115798344430262,-0.47917386823077035,-0.4461857394941374,3,6,3,0,0,1,1,-0.5432001096495979,-0.603270991395699,-0.6556590419358611,-0.3390204853116157,-0.19064418929471552,-0.4811746241720588,-1.3681512101840796,0
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,2,0,0,-0.3135583641067533,1.3348453943313214,0.14047414555795473,3,3,0,0,0,0,1,1.0636545913370488,0.4955785178723003,-0.30726880567296727,0.9422433222682316,1.3337941491741019,1.333473395372433,0.51946176246729,0
1,3,0,0,0.8805060469020651,-1.0117466577404828,1.9004538007142313,3,9,3,0,3,1,1,-0.7689445445786836,-0.7576465932404043,1.5740384701466599,-0.9341156826707319,-0.898684117158181,-1.006132860056301,0.51946176246729,0
1,1,1,0,-0.3135583641067533,-0.6463980888276767,0.14047414555795473,8,6,3,3,0,0,6,-0.5204318941095398,-0.5877009199650098,-0.30726880567296727,-0.6263574455288858,-0.5325156100146039,-0.6464728922186541,-0.4243447238583948,0
0,2,0,0,-0.3135583641067533,-0.257420010482699,0.14047414555795473,2,10,3,0,1,0,2,-0.20942775843470496,-0.3750203697841067,-0.30726880567296727,-0.31839362506229585,-0.1661025013298488,-0.2577494926365508,0.51946176246729,0
1,1,1,0,-0.3135583641067533,1.9383067121375483,0.14047414555795473,7,1,0,0,1,0,2,1.546146988739129,0.825531520956692,-0.30726880567296727,1.4200189689734086,1.902248130871946,1.9365396040699019,0.51946176246729,1
0,2,0,0,-0.3135583641067533,-0.4410031222249548,-1.0328456245462296,3,10,0,0,1,0,2,-0.6894980052474173,-0.47539763879471986,-0.72533708918844,0.03130361032733677,-0.3390357909427472,-0.44302887000745983,-1.3681512101840796,0
1,2,0,0,0.0844631062295195,-1.0044760394536607,0.7271340306100469,3,5,4,3,0,0,1,-0.7902594697651208,-0.7722228303244537,0.18047752509508422,-0.9196426166087506,-0.8814641686592444,-1.002499931088244,0.51946176246729,0
1,2,0,0,-0.7115798344430262,1.2784981026084508,-0.4461857394941374,0,9,3,3,0,0,2,0.39368773831789533,0.03742088407138291,-0.6556590419358611,1.516437548278369,2.016966253684463,1.2753465318835202,-0.4243447238583948,1
1,1,0,0,0.4824845765657923,-0.5555153602424014,1.313793915662139,8,4,0,0,0,1,2,-0.17551765018355475,-0.35183090169584624,0.8075799503682932,-0.689197415125651,-0.6072821477680351,-0.552016739049171,0.51946176246729,0
0,4,0,0,-1.109601304779299,-0.2337905010505275,-1.0328456245462296,0,10,0,0,1,0,2,-0.6342729718098299,-0.6655512771184556,-0.8646931836935975,0.3594145966188439,0.6403487799342618,-0.23776838331223707,-0.4243447238583948,0
1,1,0,0,-0.7115798344430262,1.362110212906904,-0.4461857394941374,3,9,3,0,0,1,1,0.4382553091622642,0.06789847070166809,-0.6556590419358611,1.6047013223684823,2.121981848696916,1.3589038981488322,-0.4243447238583948,0
1,1,0,0,1.278527517238338,1.5402403609340432,2.487113685766323,3,3,3,1,2,1,1,4.0065675574190145,2.5080930698177615,2.479853084430184,0.07303702525037935,0.2996188330732044,1.5459997400037697,1.4632682487929747,1
0,2,0,0,0.8805060469020651,1.0749207905774345,0.14047414555795473,3,10,3,0,1,0,1,0.8558340707692854,1.5241970666444251,0.31983361960024176,0.7364544141994355,0.22452615993153557,1.0764436708823972,1.4632682487929747,0
1,1,1,0,-0.3135583641067533,0.49872429134679014,0.14047414555795473,8,1,3,0,3,0,6,0.39514102867151607,0.038414718418022645,-0.30726880567296727,0.28026501659238384,0.5461771865807031,0.49789973271931365,0.51946176246729,1
1,2,0,0,0.0844631062295195,-0.2992260656319256,-0.4461857394941374,8,13,3,0,4,0,6,-0.44728294631063004,-0.25807919499616466,-0.376946852925546,-0.14906149324811166,-0.3499939399875249,-0.29952817576920676,0.51946176246729,1
1,1,0,0,0.4824845765657923,0.5259891099223727,1.313793915662139,3,11,4,1,2,1,1,1.2656619504903295,0.6337214920552233,0.8075799503682932,-0.11836105008633316,0.07189479823641737,0.5287796289477985,1.4632682487929747,1
0,3,0,0,0.8805060469020651,1.0803737542925511,-0.4461857394941374,8,10,2,0,1,0,6,0.2880819726214561,1.5301600727242635,-0.0982346639152309,1.3072907792387536,0.2274613784256726,1.0809848320924687,0.51946176246729,1
0,5,0,0,-0.3135583641067533,-0.43918546765324934,-0.7395156820201835,3,10,0,0,1,0,1,-0.6054493797963522,-0.4744038044480801,-0.6208200183095718,-0.16441171482900083,-0.3373235801545007,-0.44075828940242423,-1.3681512101840796,0
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,7,0,4,3,1,0,5,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,3,0,0,2.27358119307902,-0.27014359248463754,2.487113685766323,3,11,3,3,3,1,1,0.6291207756044526,0.5611715847505228,3.6992189113503127,-0.6436264448073863,-0.6423417020035591,-0.2609283054836007,1.4632682487929747,1
0,2,0,0,1.278527517238338,-0.5627859785292235,0.43380408808400084,3,10,0,0,1,0,1,-0.3864869665174965,-0.1749283879939736,0.7727409267420039,-0.6044514001478252,-0.6908951079274069,-0.558828480864278,0.51946176246729,0
0,2,0,0,-0.7115798344430262,0.9731321345619264,-0.4461857394941374,8,10,3,0,1,0,6,0.2309192187123743,-0.0738885627522673,-0.6556590419358611,1.1940828950796953,1.633431037117243,0.9701804985667289,-0.4243447238583948,1
1,3,0,0,2.0745704579108835,0.6514072753700524,0.14047414555795473,8,13,4,3,0,1,6,0.5172174183756568,2.0002437186848576,0.9469360448734508,0.4011480115418865,-0.2808206241423656,0.6559321428297948,1.4632682487929747,1
0,2,0,0,-0.7115798344430262,-0.8445224371435764,-1.0328456245462296,3,10,0,0,1,0,1,-0.7970414914153509,-0.7364447938454233,-0.7950151364410187,-0.6076493629771771,-0.6495166805447827,-0.8471922177038056,-1.3681512101840796,0
0,2,0,0,0.8805060469020651,1.000396953137509,-0.7395156820201835,3,9,3,3,0,1,1,-0.029946399762545595,1.442702650219967,-0.30726880567296727,1.659194608980639,0.1844115071783314,1.0006062786742067,0.51946176246729,1
0,2,0,0,1.278527517238338,-0.9844818391649002,0.43380408808400084,7,10,3,0,1,0,5,-0.7798442222308389,-0.7129240476416163,0.7727409267420039,-0.9012223507116836,-0.8895115593640032,-0.9802482411588948,0.51946176246729,0
1,2,0,0,-0.3135583641067533,-0.550062396527285,0.14047414555795473,0,3,3,0,4,0,2,-0.44340750536764145,-0.5350276995931039,-0.30726880567296727,-0.5500860320488425,-0.44176843823753836,-0.5502002745651425,-0.4243447238583948,0
1,5,0,0,2.27358119307902,-0.5882331425331006,-0.09418980846288207,3,6,3,0,0,1,1,-0.5248886511939768,0.010421717654336802,0.7866765361925195,-0.5382535695802404,-0.7564890878866605,-0.5828058120534545,0.51946176246729,0
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,6,3,3,0,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
