Lead Origin,Last Activity,What is your current occupation,Lead Profile,pvps_totalvisits,Engagement_Score,Converted
1,8,3,0,0.8075799503682932,-0.457560585879688,0
0,5,0,0,-0.6208200183095718,-1.0565397494880926,0
0,3,3,0,3.455345745966287,-0.8571827723659625,0
1,6,0,0,0.8075799503682932,-0.9262084227590462,0
0,2,3,3,-0.9343712309461762,-1.0715255814813278,0
1,3,3,0,0.1804775250950842,-0.6937009688033956,0
0,8,0,0,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.3072688056729672,-0.8317522695895632,0
0,8,3,0,-0.6556590419358611,0.8648255584930747,1
1,3,0,0,-0.6208200183095718,0.7381271607320854,0
1,8,0,0,-0.3072688056729672,-0.2214202029559804,0
0,2,3,0,-0.6556590419358611,-0.7899735864569072,1
1,3,3,0,-0.3072688056729672,1.2299349197828071,1
0,8,3,0,-0.6556590419358611,1.1045988703848393,1
1,8,3,0,-0.6556590419358611,-0.8063217668131639,0
1,4,3,0,-0.0424922261131678,-0.6232221468230891,0
2,3,3,3,2.640112593111116,-0.4222303516653333,1
1,1,0,0,-0.8646931836935975,-0.7972394443930213,0
0,0,0,0,0.1804775250950842,-0.8844297396263903,0
1,3,0,0,3.455345745966287,-0.552016739049171,0
0,6,0,0,-0.9343712309461762,-1.0715255814813278,1
1,5,0,0,-0.3072688056729672,-0.813587624749278,0
0,3,0,0,-0.6556590419358611,-0.8226699471694205,0
2,8,3,0,-0.9343712309461762,-1.0715255814813278,0
2,9,4,1,-0.5163029474307036,-0.3894431677286185,1
1,3,0,0,0.1804775250950842,-0.4720923017519162,0
1,8,3,3,0.8075799503682932,1.8275517350281905,1
1,3,3,0,-0.376946852925546,-0.7518278322923083,0
1,3,0,0,0.3198336196002417,-1.0034081633302585,0
0,3,3,1,0.5539518583689065,-0.9564798033853814,0
1,8,3,0,0.8075799503682932,-0.6482893567026826,0
1,1,0,0,0.1804775250950842,-0.1505780880788681,0
0,3,3,0,-0.3072688056729672,-0.981156473400909,0
1,1,3,1,-0.3072688056729672,-0.457560585879688,0
1,8,0,0,-0.6556590419358611,-0.7100491491596523,0
1,8,3,0,-0.6556590419358611,-0.9407401386312744,0
1,0,3,0,-0.3072688056729672,-1.013398717992415,0
0,8,3,0,-0.3072688056729672,-0.9734364993437876,1
2,3,4,3,-0.9343712309461762,-1.0715255814813278,1
1,3,0,0,0.1804775250950842,-0.6301247118623975,0
1,8,3,0,-0.6556590419358611,-0.8717144882381906,0
0,1,0,0,-0.6556590419358611,-0.304069336979278,0
0,3,0,0,-0.6556590419358611,1.2517324935911496,1
1,7,3,1,2.9675994151982352,-1.008857556782344,0
1,7,3,0,0.2020777197433838,-0.7524363478944579,0
1,0,4,0,-0.6556590419358611,0.5669253831123974,1
0,7,0,0,-0.6556590419358611,-0.3685538261622905,0
1,10,3,0,-0.8646931836935975,-0.6464728922186541,0
0,3,3,0,-0.6556590419358611,-0.7863406574888502,0
0,8,3,0,-0.6556590419358611,-0.8571827723659625,0
1,3,3,0,0.8075799503682932,-0.677352788447139,0
1,8,4,0,-0.3072688056729672,-0.5138709848845722,1
1,3,0,0,0.3198336196002417,-0.9634459446816308,0
1,4,0,0,-0.3072688056729672,1.110048263836925,0
0,5,3,1,-0.9343712309461762,-1.0715255814813278,0
1,8,4,0,0.1804775250950842,1.2971441056918624,1
0,3,3,0,1.2953262811363446,-1.026113969380615,1
2,10,3,3,-0.9343712309461762,-1.0715255814813278,1
0,8,0,0,-0.8646931836935975,1.0846177610605257,1
1,3,3,1,2.375336013551316,1.4120354843066665,1
0,8,3,3,-0.72533708918844,-0.900777919982647,1
2,9,4,3,-0.5163029474307036,-0.5147792171265864,1
0,3,3,0,-0.6556590419358611,0.7794517277437343,1
0,8,3,0,-0.7950151364410187,1.1854315399241084,1
1,3,3,3,-0.0633956402889415,1.2403795905659714,1
1,3,0,0,0.1804775250950842,-0.188723842243467,0
1,8,3,0,2.479853084430184,-0.7681760126485649,0
0,0,0,0,-0.6556590419358611,-1.0606267945771568,0
1,7,3,0,1.57403847014666,-0.6246753184103119,0
1,2,0,0,-0.6556590419358611,0.7631035473874775,1
0,5,0,0,-0.9343712309461762,-1.0715255814813278,1
0,3,3,1,-0.9343712309461762,-1.0715255814813278,1
1,8,4,0,3.3682481869005634,0.7921669791319339,1
2,2,3,3,-0.8646931836935975,2.145433019733182,1
1,0,3,1,-0.6556590419358611,-0.3576550392581194,0
1,3,3,1,-0.3072688056729672,-0.7736254061006506,0
0,8,3,0,-0.8646931836935975,1.2662642094633776,0
1,3,2,4,-0.6556590419358611,-0.4521111924276024,0
0,3,0,0,-0.6208200183095718,-0.5715437322524777,0
1,3,0,0,-0.6556590419358611,0.712242541834679,1
1,8,3,0,-0.6556590419358611,-0.2305025253761229,0
1,3,3,0,-0.6208200183095718,2.334799442193155,0
1,3,3,0,-0.6556590419358611,-0.9280248872430747,0
1,5,3,0,0.1804775250950842,-0.8081382312971924,1
1,8,3,0,0.1804775250950842,-0.6065106735700266,0
2,8,3,0,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,0.1804775250950842,-0.2958952468011497,0
1,8,0,0,0.8075799503682932,-0.7154985426117378,0
1,7,3,0,0.476609225918544,0.4009459408842913,1
1,8,3,0,0.8075799503682932,-0.5156874493686007,1
1,5,3,0,-0.3072688056729672,-0.6591881436068537,0
0,0,3,0,-0.3072688056729672,-0.858999236849991,0
0,5,3,0,-0.9343712309461762,-1.0715255814813278,0
1,7,3,0,2.479853084430184,-0.7972394443930213,1
0,3,3,3,-0.3072688056729672,-0.9716200348597592,0
0,0,0,0,-0.3072688056729672,-0.8898791330784759,0
1,3,3,0,-0.6556590419358611,-0.1523945525628966,0
1,1,3,3,-0.8646931836935975,-0.6410234987665686,0
1,8,3,0,-0.6208200183095718,0.9070583577467378,1
1,3,0,0,-0.6556590419358611,-0.7409290453881372,0
1,8,3,1,-0.3072688056729672,0.8103316239722191,1
1,0,3,1,-0.6556590419358611,-0.9352907451791888,0
1,3,3,3,0.7727409267420039,0.7799058438647414,1
1,1,3,1,0.2020777197433838,1.3274154863181975,0
0,8,3,0,-0.6208200183095718,0.2658463948846701,1
1,10,0,0,0.3198336196002417,-1.00159169884623,0
0,8,0,0,0.2020777197433838,1.6234991972148465,1
1,8,3,0,-0.0633956402889415,-0.0638419089665062,1
1,3,3,3,1.2953262811363446,-0.9371072096632174,1
1,4,3,0,-0.6556590419358611,-0.6083271380540552,0
0,7,0,0,0.8075799503682932,0.4070765085178876,0
1,3,0,0,-0.6556590419358611,-0.3340410009657486,0
1,3,0,0,1.2698937938891537,-0.1897864739666236,0
1,3,3,0,-0.0937055908438133,2.1116195333629904,0
1,3,0,0,0.1804775250950842,-1.0388292207688146,0
1,8,3,0,-0.6556590419358611,-0.5792637063095989,0
1,6,4,0,-0.6556590419358611,-0.9316578162111318,0
1,3,4,1,-0.6556590419358611,2.383389867140918,1
0,5,3,3,-0.6556590419358611,2.4106368344013456,1
2,7,4,0,-0.5636840195624572,1.0113506660972351,1
1,3,2,1,-0.376946852925546,0.1400562293656951,1
0,8,3,0,-0.6556590419358611,0.1037269396851247,1
0,0,0,0,-0.6556590419358611,-1.009765789024358,0
1,3,3,3,-0.6556590419358611,1.082801296576497,1
1,1,0,0,0.8075799503682932,-0.6301247118623975,0
0,8,3,2,2.375336013551316,0.6018923244299464,1
0,3,0,0,-0.8646931836935975,-0.938923674147246,0
1,8,3,0,3.037277462450814,-0.5779013579465775,0
1,3,3,0,-0.6556590419358611,-0.9843352862479589,0
0,5,0,0,-0.6556590419358611,-0.370370290646319,0
1,1,0,0,-0.8646931836935975,-0.7663595481645364,0
0,2,0,0,0.1804775250950842,0.7721858698076202,1
0,8,3,0,-0.3072688056729672,0.7957999080999909,1
1,3,3,3,-0.6556590419358611,0.9066042416257308,0
1,3,3,0,0.1804775250950842,-0.6664540015429679,0
1,5,0,0,-0.5636840195624572,0.9423250157041516,0
1,8,4,0,-0.6208200183095718,-0.1101617533092335,1
1,3,3,0,-0.376946852925546,2.1418000907651247,1
0,3,0,0,0.8075799503682932,1.5696137782961406,0
0,8,0,0,1.57403847014666,1.553265597939884,0
1,7,0,0,-0.6556590419358611,-0.9225754937909892,0
1,8,3,0,-0.376946852925546,2.288933713971435,1
1,7,3,0,0.1804775250950842,-0.7917900509409358,0
0,5,0,0,-0.6208200183095718,1.3212122601052405,0
1,8,0,0,0.1804775250950842,-0.6446564277346256,0
1,10,0,0,-0.6208200183095718,-0.2627447699676292,0
1,0,3,0,-0.8646931836935975,-0.8880626685944473,0
0,5,3,0,-0.3072688056729672,-0.4848075531401158,0
1,8,0,0,-0.6556590419358611,1.0301238265396702,0
1,8,3,3,-0.6556590419358611,1.9310902106178165,1
1,2,3,0,-0.3072688056729672,-0.1996226291476381,0
1,3,0,0,-0.6556590419358611,-0.3830855420345186,0
1,3,3,0,-0.6556590419358611,-0.4357630120713457,0
1,8,0,0,0.1804775250950842,-0.94618953208336,0
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,3,-0.6556590419358611,0.973813427534786,0
0,3,3,0,3.6992189113503127,0.2404158921082708,0
0,8,3,0,0.1804775250950842,2.1345342328290107,1
1,8,0,0,-0.3072688056729672,0.9411170668222726,1
1,6,3,3,-0.3072688056729672,-0.6864351108672816,1
1,7,3,4,1.57403847014666,-0.4103325092949464,0
1,8,3,3,2.479853084430184,-0.4066995803268894,0
0,1,3,0,-0.9343712309461762,-1.0715255814813278,0
1,8,3,0,0.1804775250950842,1.4006825812814885,1
1,8,3,0,-0.376946852925546,-0.9443730675993316,0
2,2,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,0.2438845480949309,1.294673713993584,1
1,7,3,1,-0.0633956402889415,0.4701986493378787,1
1,8,3,0,0.1804775250950842,0.0074543220316131,0
1,3,0,0,0.1804775250950842,-0.9970505376361586,0
1,1,0,0,-0.8646931836935975,-0.8444675209777628,0
1,10,0,0,-0.3072688056729672,0.2381453115032352,0
1,3,3,0,-0.6556590419358611,-0.7990559088770498,0
0,8,3,0,-0.3072688056729672,-1.0533609366410426,0
1,8,0,0,0.3895116668528205,0.2903686654190552,1
1,3,3,0,-0.3072688056729672,-0.4466617989755169,0
1,3,3,4,-0.6556590419358611,-1.0533609366410426,0
0,0,3,1,-0.6556590419358611,-0.4103325092949464,1
1,8,3,0,1.2953262811363446,-1.0424621497368716,1
0,3,0,0,-0.7950151364410187,1.2054126492484225,0
1,3,3,0,-0.3072688056729672,2.0764073693400977,0
1,8,4,3,-0.6556590419358611,1.989217074106729,1
2,6,3,3,-0.9343712309461762,-1.0715255814813278,1
2,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,0,0,-0.6556590419358611,-0.8335687340735917,1
1,6,3,3,1.2953262811363446,1.636822964205196,1
1,8,3,0,-0.376946852925546,0.9447499957903296,1
1,3,0,0,0.3198336196002417,-0.7854324252468359,0
1,3,3,0,0.1804775250950842,-1.0006834666042157,0
0,3,3,0,-0.9343712309461762,-1.0715255814813278,0
1,8,2,0,-0.6556590419358611,1.07916836760844,1
0,6,0,0,0.1804775250950842,0.4597539785547147,0
0,5,0,0,0.1944131345455999,-0.8310256837959519,0
0,3,3,0,-0.6208200183095718,-0.8839756235053832,0
1,1,0,0,-0.8646931836935975,-0.8989614554986184,0
1,0,3,0,-0.6556590419358611,1.564164384844055,0
1,8,0,0,-0.6556590419358611,-0.9934176086681016,0
0,8,3,0,-0.7950151364410187,0.7730941020496345,1
1,3,3,0,-0.3072688056729672,0.7685529408395632,1
1,8,3,0,-0.6556590419358611,0.534229022399884,1
1,3,3,0,-0.3072688056729672,1.4969551989349998,0
0,3,3,0,-0.0633956402889415,-0.9212131454279678,1
1,8,0,0,-0.3072688056729672,0.0219860379038413,0
1,0,3,0,-0.8646931836935975,0.488817410299171,0
0,5,3,1,-0.3072688056729672,-0.7899735864569072,0
0,3,3,0,-0.6208200183095718,-0.7186773554587879,0
1,8,3,0,0.8075799503682932,0.7921669791319339,0
1,3,0,0,-0.376946852925546,-1.013398717992415,0
0,8,3,0,-0.3072688056729672,0.4724692299429143,0
2,3,2,1,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.6556590419358611,1.5005881279030568,0
1,8,3,0,-0.6556590419358611,-0.6828021818992245,0
0,8,3,3,-0.6556590419358611,2.8193413433077628,1
1,8,3,0,3.6992189113503127,1.2140408555475577,1
1,6,3,0,-0.3072688056729672,-0.8753474172062476,1
1,8,3,3,-0.6556590419358611,-0.7209479360638235,0
0,3,0,0,-0.6556590419358611,-0.7609101547124509,0
1,3,3,0,0.8075799503682932,1.80393769673582,1
1,7,3,3,-0.5636840195624572,-0.5544417191353491,0
1,8,3,3,-0.0633956402889415,-0.6832562980202317,1
0,7,3,4,-0.5636840195624572,-0.4654349594179516,0
1,3,3,3,-0.6208200183095718,-0.9784317766748662,0
1,3,3,3,1.57403847014666,0.8993383836896166,1
0,3,3,3,0.1804775250950842,1.4678917671905434,1
0,3,0,0,-0.4988834356175589,-0.5735872547970098,0
1,3,0,0,0.1804775250950842,-0.4702758372678877,0
1,8,3,3,2.479853084430184,-0.7391125809041087,0
1,5,3,0,2.375336013551316,1.9097467529304808,0
0,3,3,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,3,-0.6556590419358611,-0.7409290453881372,0
1,7,0,0,1.2169384779771937,0.6402651366550489,0
0,3,3,0,-0.7950151364410187,-0.5402097199029857,0
0,3,3,0,-0.6208200183095718,-0.9747988477068092,0
0,8,0,0,-0.6556590419358611,2.5250740968951426,0
1,7,0,0,0.8075799503682932,0.7685529408395632,0
1,3,3,0,-0.0633956402889415,0.9261312348290373,0
1,0,3,1,0.1804775250950842,-0.3921678644546613,0
0,5,3,0,-0.4988834356175589,1.0339838135682309,0
1,3,3,3,-0.3072688056729672,-0.5738143128575133,0
1,3,3,0,-0.6556590419358611,-0.9225754937909892,0
1,0,3,4,-0.8646931836935975,-0.8553663078819339,0
1,8,3,0,-0.3072688056729672,0.3235191422525756,1
0,3,3,0,-0.3072688056729672,-0.7082326846756238,0
1,8,0,0,0.8075799503682932,0.6087040662450534,1
0,7,3,0,-0.6208200183095718,-0.9584506673505524,0
0,5,0,0,-0.5859809946832824,0.6577486073138235,0
0,0,3,4,-0.8646931836935975,-0.4357630120713457,0
1,8,3,3,0.1804775250950842,-0.9788858927958732,1
2,2,3,2,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.0633956402889415,0.9315806282811228,0
0,8,0,0,-0.5859809946832824,1.9674195002983867,1
1,3,0,0,0.1804775250950842,-1.006132860056301,0
1,8,3,3,-0.3072688056729672,1.0410226134438412,1
1,3,0,0,0.9469360448734508,-0.552016739049171,0
0,5,0,0,-0.8646931836935975,-0.3031611047372638,0
1,3,0,0,-0.6556590419358611,2.083673227276212,1
1,3,0,0,0.7727409267420039,-0.8131335086282708,0
0,0,0,0,-0.8646931836935975,-0.9262084227590462,0
1,8,3,0,3.6992189113503127,0.5782782861375757,1
2,9,4,3,-0.5163029474307036,1.9973911642848567,1
1,3,3,0,-0.6556590419358611,-0.3431233233858912,0
1,3,0,0,-0.6556590419358611,-0.2323189898601515,0
1,3,3,0,0.1804775250950842,0.9302182799181016,0
0,3,3,0,0.1804775250950842,1.8348175929643045,0
0,3,0,0,-0.3072688056729672,-0.6065106735700266,0
1,3,3,0,0.1804775250950842,-0.8862462041104188,0
0,2,3,0,-0.7950151364410187,1.009234484973342,0
1,8,3,3,0.8075799503682932,1.602310139008654,1
1,1,3,1,-0.8646931836935975,-0.7845241930048217,0
2,3,4,3,-0.9343712309461762,-1.0715255814813278,1
1,0,3,4,-0.8646931836935975,-0.2668318150566934,0
1,3,3,0,-0.0633956402889415,-0.530673281361836,0
1,3,0,0,-0.6556590419358611,-0.5756307773415419,0
1,0,3,1,-0.8646931836935975,-0.7736254061006506,0
0,3,3,4,-0.6556590419358611,-0.7209479360638235,0
1,3,4,1,-0.3072688056729672,0.6123369952131104,1
0,8,3,0,-0.7950151364410187,0.733131883401007,1
1,0,0,0,-0.8646931836935975,-0.8680815592701336,0
0,3,3,0,2.706306738001065,-0.8744391849642335,0
1,0,0,0,-0.8646931836935975,-0.5320356297248573,0
1,3,3,0,-0.6556590419358611,-0.7300302584839661,0
1,6,3,0,0.8075799503682932,-0.0615713283614706,0
1,3,0,0,-0.6556590419358611,-0.938923674147246,0
1,3,3,0,-0.0982346639152309,-0.9752529638278165,0
1,2,3,3,0.1804775250950842,1.375252078505089,1
0,8,0,0,-0.6208200183095718,-0.9402860225102672,0
0,2,3,0,-0.9343712309461762,-1.0715255814813278,0
0,8,3,3,0.8075799503682932,0.8085151594881906,1
1,3,2,3,-0.3072688056729672,-0.9788858927958732,1
1,0,4,3,-0.6556590419358611,-0.7899735864569072,0
1,3,3,0,-0.3072688056729672,-1.0006834666042157,0
1,3,0,0,-0.3072688056729672,0.9647311051146432,1
1,8,0,0,3.6992189113503127,-0.422593644562139,0
1,8,0,0,-0.6556590419358611,1.8112035546719336,1
1,1,3,0,0.8075799503682932,-1.0315633628327003,0
2,6,4,3,-0.5163029474307036,-0.8435592887357486,0
1,8,3,0,0.1804775250950842,2.0255463637872992,1
1,8,0,0,0.3198336196002417,-0.569273151647442,0
1,8,4,0,0.8075799503682932,1.0010603947952137,1
1,8,0,0,-0.3072688056729672,1.110048263836925,0
0,8,4,3,-0.6556590419358611,1.155459875937638,1
1,1,0,0,-0.8646931836935975,0.6759132521541086,1
0,3,4,3,-0.6556590419358611,0.841211520200704,1
1,0,3,0,-0.8646931836935975,-0.4284971541352317,0
1,8,3,3,0.476609225918544,1.5253374564979454,1
1,8,4,3,0.1804775250950842,0.6904449680263368,1
1,3,3,0,3.455345745966287,-0.5429344166290284,0
1,8,0,0,0.1804775250950842,0.7976163725840195,1
1,8,3,3,0.1804775250950842,-0.4066995803268894,1
0,3,3,0,1.2434161359331737,1.2924122157109683,1
0,3,0,0,-0.6556590419358611,0.5469442737880836,0
0,8,3,3,-0.9343712309461762,-1.0715255814813278,1
0,3,0,0,0.1804775250950842,-0.677352788447139,0
2,9,3,3,-0.5163029474307036,0.3516743417550177,1
1,8,3,0,-0.5636840195624572,-0.414573953865153,0
1,8,3,0,0.8075799503682932,-0.0052609293565864,0
1,2,3,3,-0.6556590419358611,-0.5120545204005437,0
0,8,3,0,-0.6556590419358611,-0.8063217668131639,0
1,10,0,0,1.7133945646518174,0.4102553213649375,0
0,8,4,3,0.9469360448734508,2.799360233983449,1
1,3,0,0,-0.3072688056729672,-0.0506725414572994,0
0,8,3,0,-0.9343712309461762,-1.0715255814813278,0
1,8,3,0,1.57403847014666,0.4688363009748573,1
1,0,0,0,-0.3072688056729672,-0.99523407315213,0
1,1,0,0,1.57403847014666,2.041894544143556,0
1,7,3,0,1.57403847014666,-1.0515444721570142,0
0,3,3,0,-0.6556590419358611,-1.002499931088244,0
1,8,3,0,0.8075799503682932,-0.7772583350687076,0
1,3,3,0,2.479853084430184,0.6504827493777093,1
0,0,3,0,-0.8646931836935975,0.8829902033333599,0
2,8,3,0,-0.9343712309461762,-1.0715255814813278,1
0,3,3,0,-0.6556590419358611,-0.5356685586929144,0
0,5,3,0,-0.0633956402889415,-0.0711077669026203,0
1,8,0,0,0.1804775250950842,-1.0551774011250712,1
1,3,0,0,-0.3072688056729672,-0.3467562523539483,0
1,8,3,0,1.382423840202068,1.823010573818119,1
0,1,3,1,-0.8646931836935975,-0.904410848950704,0
1,3,3,0,0.8075799503682932,-1.037012756284786,0
2,3,4,0,-0.9343712309461762,-1.0715255814813278,1
1,0,0,0,0.8075799503682932,-0.2995281757692067,0
0,3,0,0,-0.9343712309461762,-1.0715255814813278,0
1,8,0,0,0.8075799503682932,-0.8916955975625044,0
1,7,3,0,-0.3072688056729672,-0.6192259249582264,0
0,8,3,3,-0.3637080239475561,0.7287451216720782,1
1,8,3,3,0.1804775250950842,0.2417782404712922,1
1,3,0,0,0.1804775250950842,-0.960721247955588,0
1,8,3,0,0.8075799503682932,1.3661697560849464,0
1,0,3,0,-0.6556590419358611,2.5359728837993134,0
1,8,3,0,0.8075799503682932,0.9937945368590996,1
1,8,3,0,0.8075799503682932,-0.6846186463832531,0
1,3,3,0,0.1804775250950842,-1.0242975048965863,0
0,0,0,0,-0.8646931836935975,-0.363104432710205,0
1,8,4,0,2.706306738001065,2.021005202577228,1
1,3,0,0,-0.3072688056729672,-0.5211368428206862,0
0,3,3,3,-0.6208200183095718,0.5328666740368626,1
1,3,3,1,-0.6556590419358611,-0.94618953208336,0
2,8,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,0.8075799503682932,-1.006132860056301,0
1,0,3,4,-0.8646931836935975,-0.9698035703757308,0
0,3,0,0,-0.376946852925546,-0.6482893567026826,0
0,8,3,0,-0.3072688056729672,0.7213248642548217,0
0,3,0,0,1.57403847014666,-0.6119600670221123,0
1,8,0,0,0.1804775250950842,-0.9843352862479589,0
1,8,3,0,-0.6556590419358611,1.1863397721661229,0
1,10,3,0,-0.0633956402889415,0.5464901576670765,0
2,2,3,3,-0.9343712309461762,-1.0715255814813278,1
2,3,3,0,-0.9343712309461762,-1.0715255814813278,1
1,3,3,3,0.1804775250950842,0.8121480884562476,1
1,8,3,0,0.1804775250950842,-0.8844297396263903,1
0,5,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,3,0,0.1804775250950842,-0.5629155259533422,0
1,8,3,0,-0.3072688056729672,-0.3612879682261764,0
1,3,3,0,0.1804775250950842,1.8202858770920765,1
0,8,3,0,-0.3525595363871435,1.3558794847829247,1
2,3,3,0,-0.9343712309461762,-1.0715255814813278,0
1,7,3,0,3.037277462450814,1.53646330146262,0
0,3,3,0,-0.6556590419358611,-0.4303136186192602,0
2,1,3,0,-0.5163029474307036,0.9801710532288858,1
1,8,3,0,-0.6556590419358611,-0.866265094786105,0
1,3,0,0,0.1804775250950842,0.0819293658767825,1
1,3,4,0,-0.3072688056729672,1.1572763404216664,1
1,2,3,0,-0.5636840195624572,-0.6634295881770604,0
2,7,3,3,-0.9343712309461762,-1.0715255814813278,1
1,3,3,0,0.1804775250950842,-0.635574105314483,0
1,2,3,0,0.9469360448734508,1.0955165479646969,0
1,1,0,0,0.1804775250950842,0.5396784158519696,0
1,8,0,0,-0.376946852925546,-0.8372016630416488,0
1,3,3,3,0.1804775250950842,-0.4393959410394028,1
1,3,3,0,0.476609225918544,-0.9486871707488992,1
1,3,0,0,-0.6208200183095718,1.145015205154474,1
1,7,0,0,-0.6556590419358611,-0.6628210725749109,0
0,3,3,0,-0.6208200183095718,-0.8966908748935828,0
0,3,0,0,-0.7950151364410187,-0.9035026167086896,0
1,3,3,0,-0.3072688056729672,-0.9752529638278165,0
1,3,3,1,0.8075799503682932,-0.366737361678262,0
1,3,3,0,-0.6556590419358611,1.567797313812112,0
2,2,4,3,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,0.1804775250950842,0.2090818797587789,1
1,3,3,3,0.1804775250950842,0.4960832682352851,0
3,9,3,0,-0.5163029474307036,-1.0470033109469428,0
1,8,3,0,0.8075799503682932,-0.5792637063095989,0
1,8,3,0,-0.6556590419358611,-1.0079493245403297,0
1,1,0,0,-0.6208200183095718,0.5637465702653475,0
0,3,3,0,-0.3072688056729672,0.1763855190462655,1
1,8,3,0,-0.3072688056729672,1.291694712239777,1
1,8,3,0,-0.6556590419358611,-0.6228588539262834,1
2,3,2,3,-0.9343712309461762,-1.0715255814813278,1
1,8,4,3,-0.6556590419358611,0.2744746011838056,1
1,3,0,0,-0.3525595363871435,-0.2625903704864868,0
1,5,3,0,-0.3072688056729672,-0.5465673455970855,0
0,3,0,0,-0.3072688056729672,0.2999051039602049,0
1,2,3,1,-0.376946852925546,-0.2432177767643226,1
1,1,2,1,-0.8646931836935975,-0.631941176346426,0
1,8,3,0,0.8075799503682932,-0.4938898755602584,0
1,8,3,0,-0.6556590419358611,-0.3176928206094919,0
1,8,3,0,-0.3072688056729672,0.1800184480143226,1
0,8,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,2,4,-0.3072688056729672,-1.0188481114445007,0
0,7,0,0,3.6992189113503127,-0.5007016173753653,0
1,8,3,0,0.8075799503682932,1.1245799797091531,1
1,6,3,3,-0.6556590419358611,0.9847122144389572,1
1,3,0,0,-0.6208200183095718,-0.991147028063066,0
0,7,3,0,-0.4326892907276091,-0.7598202760220337,0
0,5,0,0,-0.6556590419358611,-0.7936065154249643,0
1,8,3,3,-0.6556590419358611,-0.8335687340735917,1
1,3,3,3,1.8875896827832643,-0.3653750133152406,1
0,8,3,0,0.1804775250950842,1.6985827566621654,1
0,5,3,0,0.8075799503682932,-0.9334742806951604,0
1,3,3,0,-0.6556590419358611,-0.23413545434418,0
0,3,0,0,-0.7950151364410187,-0.932566048453146,0
1,3,0,0,3.6992189113503127,-0.9530012738984668,0
1,8,3,0,-0.6556590419358611,-0.3086104981893494,1
0,2,3,4,-0.9343712309461762,-1.0715255814813278,0
0,10,4,0,-0.5636840195624572,0.9986354147090356,1
0,5,3,0,-0.9343712309461762,-1.0715255814813278,0
1,3,3,3,2.706306738001065,-0.255024795910508,1
0,2,3,0,-0.9343712309461762,-1.0715255814813278,0
1,1,0,0,1.57403847014666,-0.7027832912235382,0
0,5,0,0,-0.6208200183095718,1.5482703206088055,0
1,8,3,3,-0.6556590419358611,2.1236354459248394,1
1,3,3,0,2.9675994151982352,-0.5747225450995276,0
1,7,3,0,-0.0808151521020862,1.385015575106742,1
0,3,3,3,-0.3072688056729672,1.026490897571613,1
1,3,3,0,-0.3072688056729672,-0.3086104981893494,0
0,8,3,3,0.1804775250950842,-0.719131471579795,0
0,5,0,0,-0.8646931836935975,-0.7209479360638235,0
2,8,3,0,-0.9343712309461762,-1.0715255814813278,1
1,8,3,0,-0.6556590419358611,-0.99523407315213,0
1,3,0,0,-0.3525595363871435,-0.4787496440858807,0
0,3,4,3,-0.6556590419358611,0.5959888148568537,1
1,0,3,0,-0.8646931836935975,0.9501993892424152,0
1,8,3,3,-0.3072688056729672,-0.0633877928454991,1
0,5,3,3,-0.6556590419358611,-0.0888182956218984,0
1,3,0,0,0.1804775250950842,-0.6991503622554812,0
1,3,3,0,1.57403847014666,-0.1378628366906684,0
1,8,3,3,-0.3072688056729672,1.4315624775099731,1
1,7,3,4,-0.0982346639152309,-0.8390181275256773,0
0,8,0,0,-0.6556590419358611,-0.7772583350687076,1
1,8,4,3,0.1804775250950842,0.3253356067366042,1
1,8,3,0,0.1804775250950842,-0.1578439460149821,0
1,3,0,0,0.1804775250950842,-0.0942676890739839,0
1,3,0,0,1.2698937938891537,1.924578185442574,0
1,3,0,0,-0.3072688056729672,-0.4793581596880302,0
1,1,3,0,-0.8646931836935975,-0.6537387501547682,0
1,3,3,0,-0.6556590419358611,1.3280240019203473,0
1,2,3,0,2.375336013551316,-0.8331146179525846,0
1,1,0,0,0.1804775250950842,-0.5356685586929144,0
0,3,0,0,-0.3072688056729672,-0.2650153505726649,0
1,0,0,0,-0.8646931836935975,1.7240132594385649,0
0,8,3,0,-0.6556590419358611,-0.052489005941328,0
0,7,3,3,1.051453115752319,0.9833498660759356,1
1,3,3,0,3.037277462450814,-1.0065869761773083,0
0,0,3,0,-0.8646931836935975,-0.8408345920097058,0
1,3,0,0,0.0122050409801063,0.5496053942571855,0
0,2,2,1,-0.9343712309461762,-1.0715255814813278,0
1,3,3,0,0.1804775250950842,1.4442777288981727,1
1,3,0,0,-0.3525595363871435,-0.367945310560141,0
1,0,3,0,-0.8646931836935975,-0.010710322808672,0
1,6,3,4,-0.6556590419358611,-0.7282137939999376,0
1,8,3,3,-0.3072688056729672,1.2408337066869783,1
